file_audio;room_type;volume_m3;t30_1000Hz;t30_2000Hz;t30_4000Hz;t30_broadband
teatro_variants_150/teatro_126.wav;teatro;2.516.145;1.149;1.124;0.988;0.912
teatro_variants_150/teatro_127.wav;teatro;2513.8;0.335;0.302;0.252;1.511
teatro_variants_150/teatro_128.wav;teatro;2.420.015;0.516;0.474;0.443;0.555
teatro_variants_150/teatro_129.wav;teatro;2.065.508;0.399;0.318;0.308;0.549
teatro_variants_150/teatro_130.wav;teatro;2.458.688;1.231;1.212;1.164;1.055
teatro_variants_150/teatro_131.wav;teatro;2340.85;0.39;0.269;0.258;1.382
teatro_variants_150/teatro_132.wav;teatro;2.191.671;1.093;0.283;0.265;1.054
teatro_variants_150/teatro_133.wav;teatro;2.271.321;2.088;2.095;1.3;2.105
teatro_variants_150/teatro_134.wav;teatro;2.483.073;0.685;0.448;0.283;1.301
teatro_variants_150/teatro_135.wav;teatro;2.326.642;0.773;0.434;0.3;1.259
teatro_variants_150/teatro_136.wav;teatro;2.349.807;0.43;0.311;0.288;1.041
teatro_variants_150/teatro_137.wav;teatro;2.402.628;0.632;0.467;0.472;1.447
teatro_variants_150/teatro_138.wav;teatro;2.156.339;0.941;0.285;0.277;0.945
teatro_variants_150/teatro_139.wav;teatro;2.064.837;0.875;0.305;0.233;1.525
teatro_variants_150/teatro_140.wav;teatro;2.090.543;0.464;0.388;0.305;0.454
teatro_variants_150/teatro_141.wav;teatro;2.063.139;0.876;0.409;0.27;1.538
teatro_variants_150/teatro_142.wav;teatro;2.559.397;0.438;0.289;0.23;0.698
teatro_variants_150/teatro_143.wav;teatro;2.546.184;0.806;0.3;0.232;1.303
teatro_variants_150/teatro_144.wav;teatro;2.326.775;0.279;0.206;0.196;1.379
teatro_variants_150/teatro_145.wav;teatro;2.151.195;0.326;0.248;0.229;0.505
teatro_variants_150/teatro_146.wav;teatro;2.745.193;1.71;0.688;0.443;1.996
teatro_variants_150/teatro_147.wav;teatro;2.284.613;0.466;0.396;0.346;0.467
teatro_variants_150/teatro_148.wav;teatro;2.638.651;0.479;0.316;0.291;1.03
teatro_variants_150/teatro_149.wav;teatro;2888.22;1.53;0.667;0.32;2.981
teatro_variants_150/teatro_150.wav;teatro;2.572.058;0.837;0.292;0.252;1.98
ufficio_variants_150/ufficio_001.wav;ufficio;805.113;1.235;1.067;0.99;1.005
ufficio_variants_150/ufficio_002.wav;ufficio;754.566;1.423;1.129;1.118;1.257
ufficio_variants_150/ufficio_003.wav;ufficio;826.998;0.912;0.857;0.768;2.04
ufficio_variants_150/ufficio_004.wav;ufficio;631.55;6.136;6.388;3.236;3.799
ufficio_variants_150/ufficio_005.wav;ufficio;628.006;0.607;0.437;0.443;0.685
ufficio_variants_150/ufficio_006.wav;ufficio;714.373;1.474;1.485;1.222;1.974
ufficio_variants_150/ufficio_007.wav;ufficio;786.092;5.155;3.827;3.527;3.531
ufficio_variants_150/ufficio_008.wav;ufficio;786.161;7.786;4.439;2.284;4.462
ufficio_variants_150/ufficio_009.wav;ufficio;663.984;3.65;3.658;1.502;3.659
ufficio_variants_150/ufficio_010.wav;ufficio;700.791;5.225;5.39;3.019;5.386
ufficio_variants_150/ufficio_011.wav;ufficio;689.238;6.645;4.03;4.021;6.323
ufficio_variants_150/ufficio_012.wav;ufficio;884.873;1.061;1.057;1.054;1.51
ufficio_variants_150/ufficio_013.wav;ufficio;708.399;1.988;1.935;1.927;1.935
ufficio_variants_150/ufficio_014.wav;ufficio;761.435;4.407;4.594;4.646;4.665
ufficio_variants_150/ufficio_015.wav;ufficio;594.554;3.297;3.42;3.326;3.327
ufficio_variants_150/ufficio_016.wav;ufficio;708.567;5.066;4.195;3.94;4.192
ufficio_variants_150/ufficio_017.wav;ufficio;659.871;2.03;1.313;1.08;3.976
ufficio_variants_150/ufficio_018.wav;ufficio;693.263;4.079;4.149;2.481;2.486
ufficio_variants_150/ufficio_019.wav;ufficio;624.298;1.067;1.017;0.98;1.011
ufficio_variants_150/ufficio_020.wav;ufficio;746.164;3.095;1.591;1.051;3.124
ufficio_variants_150/ufficio_021.wav;ufficio;839.749;1.407;0.633;0.508;1.758
ufficio_variants_150/ufficio_022.wav;ufficio;706.031;0.596;0.476;0.335;1.111
ufficio_variants_150/ufficio_023.wav;ufficio;687.372;5.352;5.576;5.521;5.574
ufficio_variants_150/ufficio_024.wav;ufficio;689.022;1.893;1.45;1.221;1.627
ufficio_variants_150/ufficio_025.wav;ufficio;670.165;2.788;2.918;2.915;2.916
ufficio_variants_150/ufficio_026.wav;ufficio;714.056;6.339;5.427;2.664;3.862
ufficio_variants_150/ufficio_027.wav;ufficio;824.336;1.502;1.353;1.174;1.435
ufficio_variants_150/ufficio_028.wav;ufficio;793.633;2.435;1.641;1.173;1.09
ufficio_variants_150/ufficio_029.wav;ufficio;641.129;1.974;2.015;2.008;1.154
ufficio_variants_150/ufficio_030.wav;ufficio;685.788;4.703;3.718;3.091;3.713
ufficio_variants_150/ufficio_031.wav;ufficio;558.09;1.31;1.274;1.062;1.138
ufficio_variants_150/ufficio_032.wav;ufficio;655.461;5.96;4.258;2.37;4.286
ufficio_variants_150/ufficio_033.wav;ufficio;710.093;1.794;1.814;1.809;1.801
ufficio_variants_150/ufficio_034.wav;ufficio;830.378;1.486;1.482;1.237;1.888
ufficio_variants_150/ufficio_035.wav;ufficio;689.055;5.24;3.972;3.678;3.684
ufficio_variants_150/ufficio_036.wav;ufficio;703.234;3.674;3.828;3.3;3.307
ufficio_variants_150/ufficio_037.wav;ufficio;841.41;7.593;7.314;3.234;7.309
ufficio_variants_150/ufficio_038.wav;ufficio;731.927;7.558;6.874;3.128;7.585
ufficio_variants_150/ufficio_039.wav;ufficio;821.233;4.41;4.649;4.544;4.803
ufficio_variants_150/ufficio_040.wav;ufficio;690.902;6.608;6.464;3.896;6.524
ufficio_variants_150/ufficio_041.wav;ufficio;667.223;6.229;6.384;3.738;4.817
ufficio_variants_150/ufficio_042.wav;ufficio;779.87;3.367;3.479;3.411;3.202
ufficio_variants_150/ufficio_043.wav;ufficio;742.658;0.563;0.535;0.495;0.911
ufficio_variants_150/ufficio_044.wav;ufficio;775.356;9.293;7.309;3.165;7.446
ufficio_variants_150/ufficio_045.wav;ufficio;730.586;3.141;3.215;2.912;2.683
ufficio_variants_150/ufficio_046.wav;ufficio;790.559;1.306;1.255;1.006;1.046
ufficio_variants_150/ufficio_047.wav;ufficio;575.314;3.515;2.99;2.987;3.665
ufficio_variants_150/ufficio_048.wav;ufficio;709.371;0.457;0.363;0.377;1.674
ufficio_variants_150/ufficio_049.wav;ufficio;724.39;2.191;2.191;1.946;2.192
ufficio_variants_150/ufficio_050.wav;ufficio;659.506;2.843;2.779;2.774;2.203
ufficio_variants_150/ufficio_051.wav;ufficio;734.788;4.563;4.173;1.747;4.726
ufficio_variants_150/ufficio_052.wav;ufficio;697.761;5.035;5.119;5.128;5.132
ufficio_variants_150/ufficio_053.wav;ufficio;656.948;6.194;5.076;2.195;5.071
ufficio_variants_150/ufficio_054.wav;ufficio;742.871;4.892;4.823;3.93;5.193
ufficio_variants_150/ufficio_055.wav;ufficio;686.025;1.377;1.392;1.155;1.174
ufficio_variants_150/ufficio_056.wav;ufficio;736.637;3.023;4.378;3.17;3.172
ufficio_variants_150/ufficio_057.wav;ufficio;738.157;1.876;1.879;1.874;1.874
ufficio_variants_150/ufficio_058.wav;ufficio;621.018;3.717;3.718;3.7;3.715
ufficio_variants_150/ufficio_059.wav;ufficio;630.968;4.286;2.593;2.588;2.592
ufficio_variants_150/ufficio_060.wav;ufficio;752.193;2.314;1.457;1.214;3.897
ufficio_variants_150/ufficio_061.wav;ufficio;852.399;2.584;2.41;2.398;2.589
ufficio_variants_150/ufficio_062.wav;ufficio;657.04;0.886;0.832;0.778;1.339
ufficio_variants_150/ufficio_063.wav;ufficio;670.431;0.746;0.435;0.342;0.992
ufficio_variants_150/ufficio_064.wav;ufficio;643.038;0.747;0.323;0.317;2.119
ufficio_variants_150/ufficio_065.wav;ufficio;848.16;4.419;4.441;4.314;4.343
ufficio_variants_150/ufficio_066.wav;ufficio;668.275;4.223;3.861;2.442;2.453
ufficio_variants_150/ufficio_067.wav;ufficio;645.229;1.186;1.047;1.041;0.925
ufficio_variants_150/ufficio_068.wav;ufficio;867.746;10.199;6.318;3.409;4.848
ufficio_variants_150/ufficio_069.wav;ufficio;826.39;1.832;1.849;1.841;1.843
ufficio_variants_150/ufficio_070.wav;ufficio;783.362;0.559;0.515;0.433;0.745
ufficio_variants_150/ufficio_071.wav;ufficio;753.736;3.672;2.545;1.516;3.642
ufficio_variants_150/ufficio_072.wav;ufficio;857.812;1.787;2.02;2.02;2.021
ufficio_variants_150/ufficio_073.wav;ufficio;661.846;1.413;1.363;1.226;1.225
ufficio_variants_150/ufficio_074.wav;ufficio;689.795;2.052;0.617;0.369;5.212
ufficio_variants_150/ufficio_075.wav;ufficio;807.08;7.791;2.464;2.46;7.401
ufficio_variants_150/ufficio_076.wav;ufficio;763.23;4.332;4.45;4.285;4.817
ufficio_variants_150/ufficio_077.wav;ufficio;704.091;2.282;1.532;1.53;4.302
ufficio_variants_150/ufficio_078.wav;ufficio;756.552;4.678;4.179;4.172;4.178
ufficio_variants_150/ufficio_079.wav;ufficio;689.368;0.993;0.9;1.025;1.055
ufficio_variants_150/ufficio_080.wav;ufficio;855.788;3.536;3.659;3.649;3.652
ufficio_variants_150/ufficio_081.wav;ufficio;645.706;6.286;4.474;4.438;5.505
ufficio_variants_150/ufficio_082.wav;ufficio;632.522;6.666;4.633;3.645;4.008
ufficio_variants_150/ufficio_083.wav;ufficio;623.819;0.908;0.941;0.905;1.754
ufficio_variants_150/ufficio_084.wav;ufficio;799.933;7.92;6.954;4.371;4.702
ufficio_variants_150/ufficio_085.wav;ufficio;687.249;4.195;4.344;2.277;2.278
ufficio_variants_150/ufficio_086.wav;ufficio;552.024;1.29;1.193;1.053;1.134
ufficio_variants_150/ufficio_087.wav;ufficio;710.88;0.925;0.892;0.761;1.778
ufficio_variants_150/ufficio_088.wav;ufficio;784.299;2.528;1.663;1.426;1.691
ufficio_variants_150/ufficio_089.wav;ufficio;576.034;3.557;3.518;3.514;4.286
ufficio_variants_150/ufficio_090.wav;ufficio;763.023;4.226;4.342;4.336;4.339
ufficio_variants_150/ufficio_091.wav;ufficio;644.611;0.825;0.823;0.748;1.302
ufficio_variants_150/ufficio_092.wav;ufficio;637.896;0.787;0.777;0.737;0.884
ufficio_variants_150/ufficio_093.wav;ufficio;753.117;1.413;1.404;1.175;1.169
ufficio_variants_150/ufficio_094.wav;ufficio;779.57;1.365;0.726;0.471;2.175
ufficio_variants_150/ufficio_095.wav;ufficio;679.575;1.966;6.033;2.006;5.764
ufficio_variants_150/ufficio_096.wav;ufficio;806.508;1.371;1.29;1.14;1.163
ufficio_variants_150/ufficio_097.wav;ufficio;769.282;7.483;7.593;3.657;7.631
ufficio_variants_150/ufficio_098.wav;ufficio;789.607;8.159;8.291;2.556;2.773
ufficio_variants_150/ufficio_099.wav;ufficio;730.777;4.754;3.805;3.798;3.804
ufficio_variants_150/ufficio_100.wav;ufficio;685.34;1.808;1.869;1.487;1.864
ufficio_variants_150/ufficio_101.wav;ufficio;619.479;5.468;4.484;4.476;4.482
ufficio_variants_150/ufficio_102.wav;ufficio;783.066;5.541;4.648;2.713;4.909
ufficio_variants_150/ufficio_103.wav;ufficio;643.463;11.794;8.48;3.617;3.631
ufficio_variants_150/ufficio_104.wav;ufficio;820.174;1.553;1.494;1.23;1.162
ufficio_variants_150/ufficio_105.wav;ufficio;782.231;1.707;1.493;1.472;1.487
ufficio_variants_150/ufficio_106.wav;ufficio;761.572;11.062;3.782;3.777;3.779
ufficio_variants_150/ufficio_107.wav;ufficio;891.901;3.42;3.58;2.608;3.662
ufficio_variants_150/ufficio_108.wav;ufficio;724.073;10.268;4.216;4.209;4.219
ufficio_variants_150/ufficio_109.wav;ufficio;694.294;2.909;3.066;3.062;2.785
ufficio_variants_150/ufficio_110.wav;ufficio;797.378;1.636;1.487;1.222;1.647
ufficio_variants_150/ufficio_111.wav;ufficio;820.993;1.329;1.402;1.414;1.397
ufficio_variants_150/ufficio_112.wav;ufficio;621.811;4.674;3.724;2.258;3.723
ufficio_variants_150/ufficio_113.wav;ufficio;771.649;6.269;6.44;1.83;6.371
ufficio_variants_150/ufficio_114.wav;ufficio;692.135;2.332;2.412;2.153;2.153
ufficio_variants_150/ufficio_115.wav;ufficio;799.153;5.008;5.195;1.606;1.608
ufficio_variants_150/ufficio_116.wav;ufficio;703.412;4.609;4.855;4.895;4.907
ufficio_variants_150/ufficio_117.wav;ufficio;590.413;0.887;0.808;0.767;1.207
ufficio_variants_150/ufficio_118.wav;ufficio;660.157;6.945;7.04;4.826;7.056
ufficio_variants_150/ufficio_119.wav;ufficio;676.104;1.671;1.638;1.638;1.637
ufficio_variants_150/ufficio_120.wav;ufficio;790.95;7.161;7.306;2.588;7.303
ufficio_variants_150/ufficio_121.wav;ufficio;801.288;2.496;2.498;1.086;0.958
ufficio_variants_150/ufficio_122.wav;ufficio;697.306;1.383;1.307;1.075;2.093
ufficio_variants_150/ufficio_123.wav;ufficio;648.346;1.083;0.332;0.304;1.815
ufficio_variants_150/ufficio_124.wav;ufficio;728.101;4.651;3.871;2.496;3.925
ufficio_variants_150/ufficio_125.wav;ufficio;673.773;6.133;5.184;3.813;3.82
ufficio_variants_150/ufficio_126.wav;ufficio;754.237;1.243;1.208;1.196;1.207
ufficio_variants_150/ufficio_127.wav;ufficio;754.773;1.599;1.445;1.189;1.924
ufficio_variants_150/ufficio_128.wav;ufficio;725.691;1.31;0.545;0.38;1.487
ufficio_variants_150/ufficio_129.wav;ufficio;620.02;1.659;1.285;1.056;4.151
ufficio_variants_150/ufficio_130.wav;ufficio;737.508;1.222;0.753;0.233;3.132
ufficio_variants_150/ufficio_131.wav;ufficio;701.444;7.059;5.34;4.337;5.372
ufficio_variants_150/ufficio_132.wav;ufficio;657.205;11.718;4.039;2.855;3.379
ufficio_variants_150/ufficio_133.wav;ufficio;681.507;0.941;0.835;0.778;1.123
ufficio_variants_150/ufficio_134.wav;ufficio;743.941;6.287;3.643;1.47;6.29
ufficio_variants_150/ufficio_135.wav;ufficio;698.72;1.431;1.382;1.373;2.57
ufficio_variants_150/ufficio_136.wav;ufficio;706.011;2.532;1.404;1.17;4.589
ufficio_variants_150/ufficio_137.wav;ufficio;720.709;3.092;3.239;1.947;2.746
ufficio_variants_150/ufficio_138.wav;ufficio;646.787;3.672;3.633;3.624;3.627
ufficio_variants_150/ufficio_139.wav;ufficio;618.314;2.35;2.764;2.439;2.439
ufficio_variants_150/ufficio_140.wav;ufficio;626.908;1.168;1.178;1.161;1.174
ufficio_variants_150/ufficio_141.wav;ufficio;617.873;0.953;0.962;0.913;0.918
ufficio_variants_150/ufficio_142.wav;ufficio;768.264;3.982;3.877;2.753;6.109
ufficio_variants_150/ufficio_143.wav;ufficio;765.118;7.275;7.439;3.867;4.621
ufficio_variants_150/ufficio_144.wav;ufficio;697.746;3.725;3.904;2.523;3.896
ufficio_variants_150/ufficio_145.wav;ufficio;644.329;1.27;1.281;1.062;2.944
ufficio_variants_150/ufficio_146.wav;ufficio;823.091;5.097;5.146;3.497;4.603
ufficio_variants_150/ufficio_147.wav;ufficio;685.838;1.995;2.0;1.99;1.999
ufficio_variants_150/ufficio_148.wav;ufficio;791.765;1.889;1.903;1.895;1.899
ufficio_variants_150/ufficio_149.wav;ufficio;867.127;3.015;3.36;3.228;3.23
ufficio_variants_150/ufficio_150.wav;ufficio;772.252;8.663;7.347;3.127;7.339
